mcc,mnc,lac,cellid,lat,lon,signal,measured_at,rating,speed,direction,act,ta,psc,tac,pci,sid,nid,bid
302,720,29100,9752904,45.4146714,-75.7074745,-84,1601135016221,26.3,0.0,0.0,LTE+,2,,29100,272,,,
302,720,29100,9752904,45.4150468,-75.7075557,-84,1601135023000,15.0,5.3662786,27.895845,LTE+,2,,29100,272,,,
302,720,29100,9752904,45.4154763,-75.7067346,-83,1601135033000,8.6,9.402188,55.079784,LTE+,1,,29100,272,,,
302,720,29100,9752904,45.4159486,-75.7056359,-84,1601135043000,11.8,8.878209,56.211914,LTE+,1,,29100,272,,,
302,720,29100,9752904,45.4161548,-75.7051556,-81,1601135048000,16.1,9.018085,56.05462,LTE+,1,,29100,272,,,
302,720,29100,9752904,45.4165073,-75.7041202,-107,1601135058000,12.9,8.586932,63.448654,LTE+,2,,29100,272,,,
302,720,29100,9752903,45.4168612,-75.7030611,-99,1601135068000,17.2,9.938093,58.120262,LTE+,2,,29100,264,,,
302,720,29100,9752903,45.4172998,-75.7020261,-109,1601135078000,22.5,8.55379,54.42218,LTE+,2,,29100,264,,,
302,720,29100,9567816,45.4177006,-75.7012913,-100,1601135088000,22.5,1.5420514,36.662502,LTE+,2,,29100,248,,,
302,720,29100,9567816,45.4177181,-75.7011778,-97,1601135093000,31.1,5.3985133,92.18248,LTE+,2,,29100,248,,,
302,720,29100,9567816,45.4177125,-75.7008997,-98,1601135098000,29.5,0.15063965,179.11244,LTE+,2,,29100,248,,,
302,720,29100,9567816,45.4178366,-75.7008536,-107,1601135103000,20.4,0.25442845,10.731284,LTE+,2,,29100,248,,,
302,720,29100,9567816,45.4178684,-75.700949,-107,1601135113000,30.6,1.2298355,246.40338,LTE+,2,,29100,248,,,
302,720,29100,9751881,45.4179714,-75.7009855,-104,1601135118000,34.0,1.9807992,341.96634,LTE,,,29100,277,,,
302,720,29100,9567816,45.4180915,-75.7006766,-110,1601135122809,34.3,8.459673,57.019524,LTE,1,,29100,248,,,
302,720,29100,9567815,45.4183728,-75.6997839,-98,1601135133000,19.3,9.311589,63.92543,LTE+,3,,29100,240,,,
302,720,29100,9567815,45.4185517,-75.6992661,-89,1601135138000,21.4,9.3602295,64.92858,LTE+,3,,29100,240,,,
302,720,29100,9567815,45.4187578,-75.6982701,-94,1601135148000,12.9,9.104868,56.455975,LTE,2,,29100,240,,,
302,720,29100,9567815,45.4192678,-75.6973315,-102,1601135158000,19.8,5.5688844,64.19751,LTE+,3,,29100,240,,,
302,720,29100,9751879,45.4193719,-75.6970969,-92,1601135166566,23.0,5.2819586,62.990295,LTE+,3,,29100,261,,,
302,720,29100,9751879,45.4194893,-75.6971586,-92,1601135172180,64.7,1.2530774,340.86594,LTE+,3,,29100,261,,,
302,720,29100,9751879,45.4194619,-75.6974726,-91,1601135179000,55.9,2.01288,276.4339,LTE+,3,,29100,261,,,
302,720,29100,9751879,45.419454,-75.6974828,-95,1601135184000,57.0,0.76043415,266.92694,LTE+,3,,29100,261,,,
302,720,29100,9751879,45.4194425,-75.6974469,-96,1601135193000,26.4,0.24569912,164.69937,LTE,3,,29100,261,,,
302,720,29100,9438792,45.4191411,-75.6972202,-86,1601135198000,26.6,6.8398767,150.11066,LTE,2,,29100,200,,,
302,720,29100,9438792,45.4188994,-75.6969693,-94,1601135203000,13.9,1.1013598,155.32205,LTE,2,,29100,200,,,
302,720,29100,9751879,45.4186909,-75.6969006,-123,1601135209363,21.1,3.1971455,181.00087,LTE+,7,,29100,301,,,
302,720,29100,26302721,45.4184884,-75.6973032,-73,1601135218000,9.6,7.3681,238.83943,LTE+,1,,29100,360,,,
302,720,29100,26302721,45.4183459,-75.6976809,-82,1601135223000,10.7,4.0815077,235.35793,LTE+,1,,29100,360,,,
302,720,29100,26302721,45.4181074,-75.6981551,-83,1601135233000,13.9,4.5563693,239.01553,LTE+,1,,29100,360,,,
302,720,29100,26302721,45.4178185,-75.698814,-81,1601135243000,15.0,7.8737054,242.77887,LTE+,0,,29100,360,,,
302,720,29100,26302723,45.4175227,-75.6996858,-85,1601135253000,19.3,3.8992527,240.4261,LTE+,1,,29100,376,,,
302,720,29100,9238531,45.4174161,-75.6999451,-96,1601135258000,20.4,6.311076,234.26831,LTE+,2,,29100,277,,,
302,720,29100,26302723,45.4172389,-75.7002843,-96,1601135263000,21.4,5.197662,232.1859,LTE+,1,,29100,376,,,
302,720,29100,26302722,45.4170944,-75.7004899,-85,1601135273000,15.0,0.38127226,263.31796,LTE+,2,,29100,368,,,
302,720,29100,26302722,45.4171228,-75.7006389,-85,1601135277922,27.4,0.4216082,278.11813,LTE+,1,,29100,368,,,
302,720,29100,26302722,45.4169409,-75.7010594,-83,1601135288000,13.9,6.078053,238.55322,LTE+,1,,29100,368,,,
302,720,29100,9238531,45.4166491,-75.7017029,-90,1601135298000,23.0,1.9737942,263.9,LTE+,3,,29100,277,,,
302,720,29100,9238531,45.4166269,-75.7019321,-90,1601135303000,21.1,7.048699,239.19814,LTE+,3,,29100,277,,,
302,720,29100,9238531,45.4164851,-75.7024207,-93,1601135308000,11.8,4.190441,249.1673,LTE+,3,,29100,277,,,
302,720,29100,9238531,45.4164669,-75.7026642,-89,1601135314386,28.5,0.88459355,249.01363,LTE+,3,,29100,277,,,
302,720,29100,9238531,45.4164374,-75.7026857,-92,1601135319403,28.4,0.49065694,246.59692,LTE+,3,,29100,277,,,
302,720,29100,9238531,45.4164615,-75.702638,-93,1601135324460,37.5,0.63773894,37.031475,LTE+,3,,29100,277,,,
