mcc,mnc,lac,cellid,lat,lon,signal,measured_at,rating,speed,direction,act,ta,psc,tac,pci,sid,nid,bid
302,720,29100,8302920,45.4116756,-75.7057794,-82,1603559476957,25.1,0.0,0.0,LTE+,0,,29100,449,,,
302,720,29100,8302920,45.4117746,-75.7058693,-84,1603559487000,20.4,8.332845,333.60315,LTE+,0,,29100,449,,,
302,720,29100,8302919,45.4121412,-75.7061256,-88,1603559492000,7.5,11.501116,336.79886,LTE+,0,,29100,441,,,
302,720,29100,8302919,45.4130336,-75.7066533,-97,1603559502000,5.9,4.637479,337.13135,LTE+,1,,29100,441,,,
302,720,29100,8302919,45.4131048,-75.7067177,-92,1603559507000,5.4,3.0431266,333.78656,LTE+,0,,29100,441,,,
302,720,29100,8302919,45.4130507,-75.7066716,-90,1603559517000,4.3,0.08164522,325.61832,LTE+,1,,29100,441,,,
302,720,29100,8302919,45.4130413,-75.706681,-90,1603559523839,26.1,0.19063112,213.27328,LTE+,1,,29100,441,,,
302,720,29100,8302919,45.4130828,-75.7067235,-88,1603559529953,14.2,2.6182072,335.9764,LTE+,1,,29100,441,,,
302,720,29100,8302919,45.4136389,-75.7070664,-90,1603559537000,4.3,10.040698,339.7816,LTE+,1,,29100,441,,,
302,720,29100,8302919,45.4145471,-75.7075513,-96,1603559547000,5.2,10.929222,338.08087,LTE+,1,,29100,441,,,
302,720,29100,9752904,45.4145471,-75.7075513,-87,1603559551788,5.2,10.929222,338.08087,LTE+,2,,29100,272,,,
302,720,29100,9752904,45.4152975,-75.7068973,-81,1603559562000,4.3,9.044254,55.237373,LTE+,1,,29100,272,,,
302,720,29100,9752904,45.4156742,-75.7058576,-88,1603559572000,5.4,8.960329,59.29096,LTE+,1,,29100,272,,,
302,720,29100,9752904,45.4160603,-75.7049084,-87,1603559582000,6.4,7.66783,59.008526,LTE+,1,,29100,272,,,
302,720,29100,9752903,45.4165815,-75.7041088,-111,1603559592000,13.4,9.752523,52.5447,LTE+,2,,29100,264,,,
302,720,29100,9752903,45.4167781,-75.7034873,-104,1603559596981,24.0,9.476723,59.93477,LTE+,2,,29100,264,,,
302,720,29100,9752903,45.4171083,-75.7022957,-108,1603559607000,15.5,9.321962,56.36014,LTE+,2,,29100,264,,,
302,720,29100,9567816,45.4173106,-75.7018357,-108,1603559612000,25.4,7.7758536,52.271183,LTE+,2,,29100,248,,,
302,720,29100,9567765,45.4175226,-75.7014819,-88,1603559617000,27.9,4.6564307,49.452698,LTE+,2,,29100,240,,,
302,720,29100,9567765,45.4174981,-75.7014275,-85,1603559627000,23.6,0.14734337,133.24226,LTE,2,,29100,240,,,
302,720,29100,9567765,45.4175232,-75.7013671,-85,1603559632000,26.1,0.3388682,4.7953396,LTE,2,,29100,240,,,
302,720,29100,9567765,45.4175453,-75.701321,-85,1603559637000,9.6,0.37993276,9.319882,LTE,2,,29100,240,,,
302,720,29100,9567765,45.4175424,-75.7012728,-85,1603559643608,28.6,0.5472086,97.22054,LTE,1,,29100,240,,,
302,720,29100,9567765,45.417526,-75.7012566,-86,1603559648656,23.9,0.41188583,132.55505,LTE,,,29100,240,,,
302,720,29100,9567765,45.4175309,-75.7012551,-86,1603559653682,23.1,0.096963145,91.09566,LTE,2,,29100,240,,,
302,720,29100,9567765,45.417732,-75.7007233,-90,1603559662000,14.5,9.696466,62.83482,LTE,2,,29100,240,,,
302,720,29100,9567765,45.4179886,-75.7000801,-90,1603559667000,11.8,9.542836,57.35043,LTE,2,,29100,240,,,
302,720,29100,9567765,45.4185002,-75.6990302,-87,1603559677000,6.4,8.743349,57.229397,LTE+,3,,29100,240,,,
302,720,29100,9751831,45.4189405,-75.6980519,-88,1603559687000,11.8,8.944814,58.84353,LTE,3,,29100,277,,,
302,720,29100,9751831,45.4193019,-75.6972686,-87,1603559697000,21.4,3.1377218,26.502867,LTE,4,,29100,277,,,
302,720,29100,9751831,45.4194361,-75.6972076,-89,1603559703000,36.4,2.8710485,22.710615,LTE,4,,29100,277,,,
302,720,29100,9751831,45.419356,-75.6972183,-89,1603559709658,52.0,1.2563927,184.2367,LTE,4,,29100,277,,,
302,720,29100,9751831,45.4192137,-75.6972813,-90,1603559714659,46.6,2.3876288,194.48665,LTE,4,,29100,277,,,
302,720,29100,9751831,45.4192155,-75.6972914,-89,1603559723000,47.5,0.22401267,35.632183,LTE,4,,29100,277,,,
302,720,29100,9751831,45.4192518,-75.6972709,-86,1603559728000,40.7,1.6829762,46.741447,LTE,4,,29100,277,,,
302,720,29100,9751831,45.419221,-75.6971187,-86,1603559737000,15.2,3.730128,142.2347,LTE,4,,29100,277,,,
302,720,29100,9751831,45.4190429,-75.696965,-85,1603559742000,21.4,3.9019485,156.1472,LTE,4,,29100,277,,,
302,720,29100,26302721,45.4188064,-75.6968382,-83,1603559747000,20.0,2.305824,137.19955,LTE,2,,29100,360,,,
302,720,29100,26302721,45.4186971,-75.6967014,-66,1603559752000,34.8,2.9439907,158.34409,LTE+,1,,29100,360,,,
302,720,29100,26302721,45.4183267,-75.6971658,-83,1603559762000,12.3,5.1897964,212.02945,LTE+,1,,29100,360,,,
302,720,29100,26302721,45.4180832,-75.6978097,-81,1603559772000,15.2,6.3415937,247.29604,LTE+,0,,29100,360,,,
302,720,29100,26302721,45.4179734,-75.6984702,-82,1603559780599,22.3,3.4498637,237.0039,LTE+,0,,29100,360,,,
302,720,29100,26302723,45.4178507,-75.6987156,-74,1603559785631,26.5,3.5000038,229.00128,LTE+,1,,29100,376,,,
302,720,29100,26302723,45.4175559,-75.6993087,-83,1603559792000,12.9,6.1316934,236.52112,LTE+,1,,29100,376,,,
302,720,29100,9238531,45.4173368,-75.6998759,-83,1603559797000,10.7,8.305129,238.04866,LTE+,2,,29100,277,,,
302,720,29100,26302722,45.4170502,-75.700575,-85,1603559807000,13.9,0.41011354,244.26906,LTE+,1,,29100,368,,,
302,720,29100,26302722,45.4170808,-75.7005957,-84,1603559814579,35.5,0.22527982,275.30408,LTE+,1,,29100,368,,,
302,720,29100,9751881,45.4170324,-75.7008682,-97,1603559822000,27.4,6.8802133,235.31255,LTE,,,29100,277,,,
302,720,29100,9751881,45.416836,-75.7013007,-95,1603559827000,13.9,7.6972027,238.8373,LTE,3,,29100,277,,,
302,720,29100,9751881,45.4166954,-75.7016849,-92,1603559832000,12.9,4.587598,235.39853,LTE,3,,29100,277,,,
302,720,29100,9751881,45.4166297,-75.7018501,-93,1603559837000,11.6,7.4100127,231.24463,LTE+,3,,29100,277,,,
302,720,29100,9751881,45.4163,-75.7025846,-98,1603559847000,10.2,5.5462785,236.83,LTE+,3,,29100,277,,,
302,720,29100,9751881,45.4162718,-75.702655,-96,1603559852000,10.7,1.6674881,239.17888,LTE+,3,,29100,277,,,
302,720,29100,9751881,45.4162873,-75.7026399,-96,1603559857000,8.6,0.1251387,296.85178,LTE+,3,,29100,277,,,
302,720,29100,9751881,45.4163162,-75.70266,-96,1603559867000,8.6,0.05353726,311.68112,LTE+,3,,29100,277,,,
302,720,29100,9751881,45.4160509,-75.7024095,-98,1603559877000,12.5,7.5115848,148.65076,LTE+,3,,29100,277,,,
302,720,29100,9751881,45.4156868,-75.7020492,-95,1603559882000,6.4,6.5409036,80.092064,LTE+,3,,29100,277,,,
302,720,29100,9751881,45.4159822,-75.7011739,-89,1603559892000,5.4,4.3391466,54.313396,LTE+,2,,29100,277,,,
302,720,29100,9751881,45.4160531,-75.7010604,-91,1603559897000,5.2,6.3633823,57.484028,LTE+,2,,29100,277,,,
302,720,29100,9751881,45.4162609,-75.7006468,-84,1603559902000,5.4,5.894832,58.75457,LTE+,2,,29100,277,,,
302,720,29100,9751881,45.4163081,-75.7004242,-91,1603559912000,7.5,0.43932325,62.44184,LTE,2,,29100,277,,,
302,720,29100,9751881,45.4163207,-75.7004307,-93,1603559919557,35.0,0.4082479,59.099144,LTE,2,,29100,277,,,
302,720,29100,9751881,45.4163875,-75.7002257,-94,1603559924583,15.8,4.2587476,56.992546,LTE,2,,29100,277,,,
302,720,29100,9751881,45.4166044,-75.6997077,-104,1603559932000,9.6,8.059384,56.005726,LTE,2,,29100,277,,,
302,720,29100,9751881,45.4168008,-75.6992187,-91,1603559937000,6.4,6.574114,57.083992,LTE,2,,29100,277,,,
302,720,29100,9751881,45.4169428,-75.6988612,-104,1603559942000,9.6,5.464347,59.859386,LTE+,2,,29100,277,,,
302,720,29100,9751881,45.4170845,-75.6985459,-107,1603559947000,8.6,6.3393407,41.563118,LTE+,2,,29100,277,,,
302,720,29100,9751881,45.4172849,-75.6981298,-99,1603559957000,9.1,3.2085826,61.895733,LTE+,2,,29100,277,,,
302,720,29100,9751881,45.4172634,-75.6981456,-96,1603559964672,25.3,0.46460676,217.34564,LTE+,2,,29100,277,,,
302,720,29100,9751881,45.4172527,-75.6981086,-98,1603559972000,22.3,0.1781463,126.693504,LTE+,3,,29100,277,,,
302,720,29100,9751881,45.4172668,-75.6980283,-95,1603559979776,23.9,0.6341043,57.06002,LTE+,2,,29100,277,,,
302,720,29100,9751881,45.4174427,-75.6975223,-96,1603559987000,7.5,5.425625,57.03134,LTE+,2,,29100,277,,,
302,720,29100,9751881,45.4176851,-75.6970009,-97,1603559997000,8.6,4.7247252,57.975567,LTE+,2,,29100,277,,,
302,720,29100,9751881,45.4178124,-75.6968141,-98,1603560002000,8.3,6.677398,58.856647,LTE+,2,,29100,277,,,
302,720,29100,9751879,45.4180313,-75.6961101,-105,1603560012000,15.0,2.6525557,38.61254,LTE+,4,,29100,261,,,
302,720,29100,9438792,45.4181196,-75.6959827,-93,1603560019512,26.5,1.7349281,63.66416,LTE,3,,29100,200,,,
302,720,29100,9751879,45.4176551,-75.6956765,-85,1603560027000,10.7,4.5870557,146.4463,LTE+,3,,29100,261,,,
302,720,29100,9751879,45.4174484,-75.6957253,-82,1603560034561,16.8,4.26202,214.9467,LTE+,2,,29100,261,,,
302,720,29100,9751879,45.4171696,-75.6962911,-95,1603560042000,17.2,4.1678166,225.34036,LTE+,3,,29100,261,,,
302,720,29100,9751879,45.4169105,-75.6969539,-96,1603560052000,12.9,6.609361,242.08585,LTE+,3,,29100,261,,,
302,720,29100,9751831,45.4167207,-75.6973381,-81,1603560062000,9.3,0.34281623,238.17876,LTE+,2,,29100,277,,,
302,720,29100,9751831,45.416733,-75.6973661,-81,1603560069572,26.8,0.38186616,316.2236,LTE+,2,,29100,277,,,
302,720,29100,9751831,45.4167449,-75.6973864,-81,1603560077000,16.1,0.39750278,303.72156,LTE+,2,,29100,277,,,
302,720,29100,9751831,45.4167544,-75.6973927,-81,1603560087000,8.6,0.060380097,130.87813,LTE+,2,,29100,277,,,
302,720,29100,9751831,45.4167551,-75.6973875,-84,1603560092000,32.8,0.08559348,77.16588,LTE+,2,,29100,277,,,
302,720,29100,9751831,45.4166685,-75.6976543,-91,1603560097000,6.6,9.479192,241.32246,LTE+,3,,29100,277,,,
302,720,29100,9751831,45.4164404,-75.6982451,-86,1603560102000,11.8,9.458669,238.20866,LTE+,2,,29100,277,,,
302,720,29100,9751831,45.4161227,-75.6989462,-88,1603560112000,11.0,6.906315,231.76474,LTE,,,29100,277,,,
302,720,29100,9751831,45.4159338,-75.6993734,-90,1603560117000,11.8,4.611714,244.14027,LTE+,2,,29100,277,,,
302,720,29100,9751831,45.4158332,-75.6997207,-95,1603560124620,32.5,1.6330246,232.30916,LTE+,1,,29100,277,,,
302,720,29100,9567765,45.4164326,-75.7002075,-83,1603560132000,5.4,11.0737295,324.92908,LTE,3,,29100,240,,,
302,720,29100,9567765,45.4170359,-75.7008749,-83,1603560142000,9.6,6.167251,269.21814,LTE,2,,29100,240,,,
302,720,29100,9751831,45.4168808,-75.7013872,-91,1603560152000,10.7,4.3960505,247.63855,LTE+,3,,29100,277,,,
302,720,29100,9751831,45.4165563,-75.7023461,-93,1603560162000,15.0,7.2421036,236.92163,LTE+,3,,29100,277,,,
302,720,29100,9751831,45.4163222,-75.7027335,-97,1603560167000,9.6,1.5232382,232.11266,LTE+,3,,29100,277,,,
302,720,29100,9751831,45.4162647,-75.7028818,-97,1603560174639,31.5,1.3990567,244.49426,LTE,,,29100,277,,,
302,720,29100,9751881,45.4163106,-75.7028966,-98,1603560179664,28.4,0.70059115,312.6391,LTE,3,,29100,277,,,
302,720,29100,9751881,45.4162898,-75.7028796,-99,1603560184786,33.4,0.12172293,184.81773,LTE+,3,,29100,277,,,
302,720,29100,9751881,45.4162365,-75.7028315,-98,1603560192000,30.3,0.5210074,148.50124,LTE+,3,,29100,277,,,
302,720,29100,9751881,45.4162254,-75.7028241,-99,1603560199852,24.1,0.10684129,154.26021,LTE+,3,,29100,277,,,
302,720,29100,9751881,45.4158136,-75.702549,-94,1603560207000,8.6,9.179156,151.25542,LTE+,3,,29100,277,,,
302,720,29100,9751881,45.4153569,-75.7021636,-92,1603560212000,5.4,9.68062,150.99193,LTE+,3,,29100,277,,,
302,720,29100,9751881,45.4150012,-75.7018444,-84,1603560222000,7.5,0.6878827,63.490757,LTE+,2,,29100,277,,,
302,720,29100,9751881,45.4150697,-75.7018609,-89,1603560227000,15.0,1.590647,347.93604,LTE+,2,,29100,277,,,
302,720,29100,9751881,45.415017,-75.7017821,-89,1603560232963,15.3,3.824593,145.70575,LTE+,2,,29100,277,,,
302,720,29100,9751881,45.4144623,-75.7013025,-88,1603560242000,7.5,7.3188987,148.95482,LTE+,2,,29100,277,,,
302,720,29100,9751881,45.4144468,-75.7005162,-87,1603560252000,5.4,8.858566,62.319637,LTE+,2,,29100,277,,,
302,720,29100,9751881,45.4149201,-75.6994934,-103,1603560262000,6.4,8.054629,56.96235,LTE+,1,,29100,277,,,
302,720,29100,9751881,45.4151287,-75.6990516,-90,1603560272000,6.4,1.8978691,61.3679,LTE+,1,,29100,277,,,
302,720,29100,9751881,45.4154504,-75.6983577,-89,1603560282000,5.9,6.8794684,57.88882,LTE+,2,,29100,277,,,
302,720,29100,9751881,45.4155591,-75.6980509,-98,1603560287000,5.9,3.815943,59.28848,LTE,,,29100,277,,,
302,720,29100,9751881,45.4156763,-75.6978016,-93,1603560292000,5.4,6.4565067,57.91642,LTE,,,29100,277,,,
302,720,29100,9751881,45.4157967,-75.6973575,-99,1603560297000,6.4,7.0642457,63.11296,LTE,,,29100,277,,,
302,720,29100,9751879,45.4159701,-75.6969761,-105,1603560307000,6.4,1.7382827,55.97175,LTE+,1,,29100,261,,,
302,720,29100,9751879,45.4159459,-75.6970447,-99,1603560314568,26.8,0.89799327,242.10759,LTE+,,,29100,261,,,
302,720,29100,9751879,45.4159572,-75.6969838,-96,1603560322000,24.4,0.35321912,69.07563,LTE,,,29100,261,,,
302,720,29100,9751879,45.4160458,-75.6968419,-92,1603560327000,17.8,4.5661535,61.51287,LTE,,,29100,261,,,
302,720,29100,9751879,45.4163863,-75.6960915,-86,1603560337000,5.4,7.3552933,54.138927,LTE+,1,,29100,261,,,
302,720,29100,9751879,45.4166652,-75.6953403,-96,1603560347000,8.0,7.7132545,59.023174,LTE+,2,,29100,261,,,
302,720,29100,9751879,45.4168663,-75.6948127,-92,1603560357000,6.4,0.39286587,69.948616,LTE+,2,,29100,261,,,
302,720,29100,9751879,45.4168103,-75.6947942,-86,1603560362000,6.7,3.5862167,132.432,LTE,,,29100,261,,,
