mcc,mnc,lac,cellid,lat,lon,signal,measured_at,rating,speed,direction,act,ta,psc,tac,pci,sid,nid,bid
302,720,29100,8302871,45.4138317,-75.7070464,-77,1604847978513,17.9,0.0,0.0,LTE+,2,,29100,457,,,
302,720,29100,8302871,45.4150425,-75.7074706,-80,1604847985000,25.3,8.473849,344.5469,LTE+,2,,29100,457,,,
302,720,29100,8302871,45.4151722,-75.7074408,-82,1604847994000,17.7,5.3849955,34.086266,LTE,2,,29100,457,,,
302,720,29100,9752854,45.4153112,-75.7071779,-80,1604847999000,19.3,8.089763,55.16112,LTE+,2,,29100,272,,,
302,720,29100,9752854,45.415708,-75.7060091,-79,1604848009000,13.9,10.663275,58.11119,LTE+,1,,29100,272,,,
302,720,29100,9752853,45.4161213,-75.7049703,-78,1604848019000,9.6,5.1675267,43.857925,LTE+,1,,29100,264,,,
302,720,29100,9752853,45.4161811,-75.7048249,-85,1604848024000,13.9,0.74832267,49.04646,LTE+,1,,29100,264,,,
302,720,29100,9752853,45.4161033,-75.7047914,-83,1604848029000,30.5,0.43149945,183.7779,LTE+,1,,29100,264,,,
302,720,29100,9752853,45.4160041,-75.7047459,-83,1604848034000,32.1,1.023988,143.97586,LTE+,2,,29100,264,,,
302,720,29100,9752853,45.416176,-75.7046134,-87,1604848039000,26.2,5.0209937,59.176914,LTE+,1,,29100,264,,,
302,720,29100,9752853,45.4164081,-75.7037243,-90,1604848049000,24.7,8.734289,67.3204,LTE+,2,,29100,264,,,
302,720,29100,9752853,45.4166372,-75.7033066,-82,1604848053857,28.5,2.7264495,25.434984,LTE+,2,,29100,264,,,
302,720,29100,9752853,45.4167951,-75.7032828,-85,1604848059694,26.8,1.8992363,50.93002,LTE+,2,,29100,264,,,
302,720,29100,9752853,45.4170393,-75.7028425,-85,1604848069000,27.3,7.839837,68.87431,LTE+,2,,29100,264,,,
302,720,29100,9752853,45.4172077,-75.7022195,-101,1604848075000,36.4,6.256117,70.49184,LTE+,2,,29100,264,,,
302,720,29100,9567765,45.417428,-75.7017122,-88,1604848080000,32.2,10.543185,41.915382,LTE,2,,29100,240,,,
302,720,29100,9567765,45.4182841,-75.7007549,-93,1604848089000,31.1,11.262517,51.857193,LTE+,2,,29100,240,,,
302,720,29100,9567765,45.4185828,-75.7001466,-92,1604848094000,31.1,9.541553,61.46968,LTE+,2,,29100,240,,,
302,720,29100,9567765,45.419085,-75.6994304,-92,1604848100000,31.1,13.991817,40.843975,LTE+,3,,29100,240,,,
302,720,29100,9567765,45.4193315,-75.699294,-90,1604848109000,26.8,2.370664,179.03996,LTE+,3,,29100,240,,,
302,720,29100,9567765,45.4191969,-75.6993393,-90,1604848115000,41.0,2.3371968,191.9273,LTE+,3,,29100,240,,,
302,720,29100,9567765,45.4191868,-75.6994024,-87,1604848119612,33.1,1.1651541,216.73117,LTE+,3,,29100,240,,,
302,720,29100,9567765,45.4192113,-75.6994226,-88,1604848129000,30.0,0.30899975,311.71707,LTE+,3,,29100,240,,,
