mcc,mnc,lac,cellid,lat,lon,signal,measured_at,rating,speed,direction,act,ta,psc,tac,pci,sid,nid,bid
302,720,29100,8302919,45.4142245,-75.7069949,-93,1601133838712,26.8,0.0,0.0,LTE+,1,,29100,441,,,
302,720,29100,8302919,45.4145306,-75.7070246,-95,1601133845000,22.0,7.123394,318.546,LTE+,2,,29100,441,,,
302,720,29100,9752904,45.4150264,-75.7075782,-81,1601133853000,7.5,5.392294,31.915827,LTE+,2,,29100,272,,,
302,720,29100,9752904,45.4153308,-75.7070492,-82,1601133863000,11.8,4.3981013,42.845848,LTE+,2,,29100,272,,,
302,720,29100,9752904,45.415463,-75.7067377,-81,1601133868000,13.9,10.190288,61.551575,LTE+,1,,29100,272,,,
302,720,29100,9752904,45.4156906,-75.7060925,-82,1601133873000,15.5,10.229305,53.662575,LTE+,1,,29100,272,,,
302,720,29100,9752904,45.4159479,-75.7055114,-86,1601133878000,17.2,9.776811,55.012722,LTE+,1,,29100,272,,,
302,720,29100,9752904,45.4162477,-75.7046028,-94,1601133888000,8.6,5.716508,48.1759,LTE+,1,,29100,272,,,
302,720,29100,9752904,45.4164292,-75.7042824,-107,1601133893000,11.8,7.3551807,53.572235,LTE+,2,,29100,272,,,
302,720,29100,9752903,45.4166202,-75.7036019,-100,1601133903000,12.9,1.1319535,70.28637,LTE+,,,29100,264,,,
302,720,29100,9752903,45.4168149,-75.7031023,-104,1601133913000,19.3,9.120726,51.846916,LTE+,2,,29100,264,,,
302,720,29100,9752903,45.4171157,-75.7025431,-103,1601133918000,19.3,10.413112,63.220493,LTE+,2,,29100,264,,,
302,720,29100,9567816,45.4176139,-75.7015237,-106,1601133928000,20.9,2.7121494,98.1419,LTE+,2,,29100,248,,,
302,720,29100,9567816,45.4176104,-75.7013635,-102,1601133933000,22.5,0.7987581,69.58765,LTE+,2,,29100,248,,,
302,720,29100,9567816,45.4176067,-75.7012733,-107,1601133939340,41.9,0.35170352,120.10516,LTE+,2,,29100,248,,,
302,720,29100,9567816,45.4175313,-75.701308,-103,1601133948000,28.4,1.5986481,220.17769,LTE,,,29100,248,,,
302,720,29100,9567816,45.4174902,-75.7013879,-107,1601133953382,35.7,1.0803398,232.54672,LTE+,2,,29100,248,,,
302,720,29100,9237299,45.4175168,-75.7013834,-77,1601133959463,28.9,0.24300142,316.31412,LTE,,,29100,240,,,
302,720,29100,9567765,45.4175396,-75.7013682,-84,1601133968000,18.5,0.44413063,27.475483,LTE+,2,,29100,240,,,
302,720,29100,9567765,45.417848,-75.7005711,-91,1601133978000,18.2,7.969442,63.45346,LTE,2,,29100,240,,,
302,720,29100,9567765,45.417965,-75.7001799,-90,1601133983000,27.9,1.9344276,188.93495,LTE,2,,29100,240,,,
