mcc,mnc,lac,cellid,lat,lon,signal,measured_at,rating,speed,direction,act,ta,psc,tac,pci,sid,nid,bid
302,720,29100,9751881,45.4167195,-75.6995536,-104,1607269380000,12.3,7.919177,58.09662,LTE,2,,29100,277,,,
302,720,29100,9751881,45.4168472,-75.6991147,-89,1607269385000,9.6,4.3756204,67.59887,LTE,2,,29100,277,,,
302,720,29100,9751881,45.416901,-75.6987863,-104,1607269391470,23.5,4.653366,63.07724,LTE+,3,,29100,277,,,
302,720,29100,9751881,45.4171511,-75.698239,-98,1607269400000,14.5,3.472551,54.66933,LTE+,3,,29100,277,,,
302,720,29100,9751881,45.4172133,-75.6981205,-100,1607269405000,18.2,0.29577705,106.49158,LTE+,3,,29100,277,,,
302,720,29100,9751881,45.4172478,-75.6979391,-93,1607269411373,33.5,4.9075794,63.001595,LTE+,2,,29100,277,,,
302,720,29100,9751881,45.4174174,-75.6973346,-93,1607269420000,16.1,5.9285693,66.04485,LTE+,2,,29100,277,,,
302,720,29100,9751879,45.4178642,-75.6965225,-99,1607269430000,13.9,6.3814907,48.038197,LTE+,2,,29100,261,,,
302,720,29100,9751879,45.4180733,-75.6961715,-105,1607269435000,10.7,4.362222,48.98682,LTE+,2,,29100,261,,,
302,720,29100,9438792,45.4181017,-75.696036,-89,1607269440000,11.3,2.7636771,100.21613,LTE,3,,29100,200,,,
302,720,29100,9751879,45.4177172,-75.6956329,-87,1607269450000,10.7,4.7041802,148.41951,LTE+,2,,29100,261,,,
302,720,29100,9751879,45.4173791,-75.6955882,-83,1607269460000,16.1,6.020517,237.74806,LTE,2,,29100,261,,,
302,720,29100,9751879,45.4172318,-75.696131,-90,1607269465000,8.6,3.403426,243.98755,LTE+,2,,29100,261,,,
302,720,29100,9751879,45.4170553,-75.6967237,-95,1607269475000,9.6,6.7010646,237.14323,LTE+,2,,29100,261,,,
302,720,29100,9751879,45.4168646,-75.6971721,-94,1607269480000,10.7,3.6358962,240.7148,LTE+,1,,29100,261,,,
302,720,29100,9751879,45.4167231,-75.6974729,-94,1607269486446,29.1,3.0475333,236.43864,LTE+,2,,29100,261,,,
302,720,29100,9751881,45.4166591,-75.6975882,-99,1607269495000,30.0,6.775513,241.05956,LTE+,3,,29100,277,,,
302,720,29100,9751881,45.4162159,-75.6985725,-82,1607269505000,9.6,6.104139,238.8999,LTE+,2,,29100,277,,,
302,720,29100,9751881,45.4160347,-75.6990015,-91,1607269515000,9.6,6.2041235,240.87952,LTE,,,29100,277,,,
302,720,29100,9751881,45.4159191,-75.6993874,-86,1607269520000,10.7,2.7261703,242.29974,LTE,,,29100,277,,,
302,720,29100,9751881,45.4159191,-75.6995434,-88,1607269525000,18.2,0.9938126,259.6964,LTE+,1,,29100,277,,,
302,720,29100,9751881,45.4162945,-75.6999762,-92,1607269535000,9.6,5.880175,327.9012,LTE,2,,29100,277,,,
302,720,29100,9751881,45.4164768,-75.7001415,-89,1607269540000,11.8,0.57766783,330.65558,LTE,2,,29100,277,,,
302,720,29100,9751881,45.416425,-75.7001446,-89,1607269546446,40.4,0.9971119,178.25163,LTE+,2,,29100,277,,,
302,720,29100,9751881,45.4164458,-75.7002077,-91,1607269555000,5.4,4.5421658,327.95145,LTE+,2,,29100,277,,,
302,720,29100,9751881,45.4170316,-75.7007117,-100,1607269565000,6.4,4.494036,323.34772,LTE,,,29100,277,,,
302,720,29100,9751881,45.4170549,-75.700761,-100,1607269570000,7.7,2.8276713,303.00348,LTE,3,,29100,277,,,
302,720,29100,9751881,45.4169298,-75.7012417,-94,1607269580000,15.0,2.862446,223.1957,LTE,,,29100,277,,,
302,720,29100,9751881,45.4166205,-75.7019058,-96,1607269590000,24.7,6.3088894,245.89682,LTE+,3,,29100,277,,,
302,720,29100,9751881,45.4161581,-75.7026148,-92,1607269600000,11.8,6.169426,162.15628,LTE,,,29100,277,,,
302,720,29100,9751881,45.4157786,-75.7024274,-95,1607269605000,12.9,9.807152,150.26094,LTE+,3,,29100,277,,,
302,720,29100,9751881,45.4150686,-75.7018404,-87,1607269615000,6.4,1.6702504,149.44733,LTE+,2,,29100,277,,,
302,720,29100,9751881,45.4150219,-75.7017979,-90,1607269620000,6.2,3.1461465,149.18636,LTE+,2,,29100,277,,,
302,720,29100,9751881,45.4143534,-75.7012356,-85,1607269630000,5.4,7.067467,147.26877,LTE,,,29100,277,,,
302,720,29100,9751881,45.4142426,-75.7009671,-91,1607269635000,7.5,5.3402357,65.99,LTE+,2,,29100,277,,,
302,720,29100,9751881,45.414437,-75.7006148,-87,1607269640000,8.6,7.6401787,57.981354,LTE+,2,,29100,277,,,
302,720,29100,9751881,45.4148202,-75.6998322,-94,1607269650000,11.8,3.7345624,61.668633,LTE+,1,,29100,277,,,
302,720,29100,9751881,45.4148904,-75.6997288,-93,1607269655000,9.6,5.097728,56.581135,LTE+,1,,29100,277,,,
302,720,29100,9751881,45.4151384,-75.699202,-84,1607269665000,15.7,1.7936261,74.594475,LTE+,2,,29100,277,,,
302,720,29100,9751881,45.4151316,-75.6990926,-82,1607269670000,34.9,2.1204066,73.70293,LTE+,2,,29100,277,,,
302,720,29100,9751881,45.4153295,-75.6986052,-84,1607269680000,15.0,6.953028,50.52931,LTE+,1,,29100,277,,,
302,720,29100,9751881,45.4155483,-75.6983331,-98,1607269685000,13.9,3.041609,55.149708,LTE+,1,,29100,277,,,
302,720,29100,9751881,45.4158696,-75.6977113,-101,1607269695000,16.1,7.5047917,56.2318,LTE+,2,,29100,277,,,
302,720,29100,9751879,45.4160926,-75.6970281,-99,1607269705000,12.9,0.7805172,58.68035,LTE,1,,29100,261,,,
302,720,29100,9751831,45.4161073,-75.6968325,-78,1607269711407,13.8,2.9127092,68.009,LTE+,2,,29100,277,,,
302,720,29100,9751831,45.4163919,-75.6962339,-82,1607269720000,13.4,6.979785,58.70274,LTE+,2,,29100,277,,,
302,720,29100,9751831,45.4165363,-75.6958798,-84,1607269725000,9.6,3.789514,57.25643,LTE+,2,,29100,277,,,
302,720,29100,9751831,45.4166405,-75.6956622,-89,1607269730000,9.9,7.4375734,57.8327,LTE,2,,29100,277,,,
302,720,29100,9751831,45.416881,-75.6949129,-82,1607269740000,11.8,2.3464754,85.37678,LTE+,2,,29100,277,,,
302,720,29100,9751831,45.4164015,-75.6944374,-83,1607269750000,10.7,9.633136,142.14735,LTE,,,29100,277,,,
302,720,29100,9751879,45.4158586,-75.6940991,-76,1607269755000,8.6,11.1354265,149.96265,LTE,,,29100,261,,,
302,720,29100,9751879,45.4153891,-75.6937324,-82,1607269760000,10.7,11.203048,150.03004,LTE+,2,,29100,261,,,
302,720,29100,9751879,45.4149413,-75.6933433,-85,1607269765000,8.6,10.574034,149.0489,LTE,2,,29100,261,,,
