mcc,mnc,lac,cellid,lat,lon,signal,measured_at,rating,speed,direction,act,ta,psc,tac,pci,sid,nid,bid
302,720,29100,8302919,45.4133038,-75.707013,-88,1605974544301,21.3,0.0,0.0,LTE+,1,,29100,441,,,
302,720,29100,8302919,45.4138202,-75.7075318,-92,1605974552000,18.2,9.015186,339.08237,LTE+,1,,29100,441,,,
302,720,29100,9752904,45.4147144,-75.707758,-83,1605974561000,8.6,8.376138,340.18588,LTE+,2,,29100,272,,,
302,720,29100,9752904,45.4150033,-75.7076013,-83,1605974571000,5.2,6.7257023,54.07353,LTE+,2,,29100,272,,,
302,720,29100,9752904,45.4154589,-75.7065887,-81,1605974581000,11.8,9.359908,56.307877,LTE+,1,,29100,272,,,
302,720,29100,9752904,45.4157019,-75.7059784,-83,1605974586000,7.5,9.687637,61.784573,LTE+,1,,29100,272,,,
302,720,29100,9752904,45.4160291,-75.7051269,-82,1605974596000,8.0,6.026245,72.26359,LTE+,1,,29100,272,,,
302,720,29100,9752904,45.41608,-75.7048404,-96,1605974601000,8.6,5.17243,74.221954,LTE+,1,,29100,272,,,
302,720,29100,9752904,45.4160634,-75.7048719,-97,1605974607115,27.1,0.12630832,176.5431,LTE+,1,,29100,272,,,
302,720,29100,9752904,45.4161089,-75.7049082,-97,1605974612130,29.3,0.6785545,329.263,LTE+,2,,29100,272,,,
302,720,29100,9752904,45.4160985,-75.704906,-96,1605974617146,24.3,0.054659374,273.24564,LTE+,1,,29100,272,,,
302,720,29100,9752904,45.4163479,-75.7043417,-107,1605974626000,16.1,8.765146,56.73975,LTE+,2,,29100,272,,,
302,720,29100,9752903,45.4169278,-75.7037035,-101,1605974636000,23.6,3.0398407,7.187,LTE+,2,,29100,264,,,
302,720,29100,9752903,45.4170025,-75.7036192,-98,1605974641000,22.9,1.3094119,57.75771,LTE+,2,,29100,264,,,
302,720,29100,9752903,45.4170169,-75.7034674,-102,1605974646000,37.3,4.104235,73.17243,LTE+,2,,29100,264,,,
302,720,29100,9752903,45.4171667,-75.7026589,-107,1605974656000,15.0,7.611328,66.23123,LTE+,2,,29100,264,,,
302,720,29100,9751881,45.4173439,-75.702088,-107,1605974661000,12.9,6.888358,32.089657,LTE+,3,,29100,277,,,
302,720,29100,9567816,45.4176197,-75.7014766,-107,1605974671000,11.3,0.5380998,60.85388,LTE+,2,,29100,248,,,
302,720,29100,9567816,45.417609,-75.7014692,-97,1605974676000,15.0,0.2643417,56.724194,LTE+,2,,29100,248,,,
302,720,29100,9567816,45.4175852,-75.701451,-98,1605974681000,13.9,0.49531496,145.23492,LTE+,2,,29100,248,,,
302,720,29100,9567816,45.4174904,-75.701445,-99,1605974685501,33.8,1.6692116,177.72789,LTE+,2,,29100,248,,,
302,720,29100,9567816,45.4174932,-75.7014613,-98,1605974692774,33.5,0.26867414,207.62257,LTE+,2,,29100,248,,,
302,720,29100,9567816,45.417506,-75.7014163,-103,1605974701000,18.9,0.3717335,111.734436,LTE+,3,,29100,248,,,
302,720,29100,9567816,45.4178019,-75.7008772,-111,1605974711000,12.3,6.424188,54.163517,LTE+,2,,29100,248,,,
302,720,29100,9567815,45.4179953,-75.7005912,-99,1605974721000,16.1,0.48912397,135.13286,LTE+,3,,29100,240,,,
302,720,29100,9567815,45.4180668,-75.7005126,-99,1605974728942,84.3,3.0897849,38.00107,LTE+,3,,29100,240,,,
302,720,29100,9567815,45.4183272,-75.7000524,-95,1605974736000,11.8,6.5115304,63.676937,LTE+,3,,29100,240,,,
302,720,29100,9567815,45.4184849,-75.699674,-91,1605974741000,13.9,2.2067518,43.888718,LTE+,3,,29100,240,,,
302,720,29100,9567815,45.4185808,-75.6995419,-85,1605974748082,35.8,0.57602847,27.703247,LTE+,2,,29100,240,,,
302,720,29100,9567815,45.4186137,-75.6995593,-94,1605974753139,77.2,0.64356774,338.67047,LTE+,2,,29100,240,,,
302,720,29100,9567815,45.4186367,-75.6995459,-94,1605974758199,76.9,0.51818544,7.475683,LTE+,2,,29100,240,,,
302,720,29100,9567815,45.4186229,-75.6994647,-94,1605974763200,79.0,0.697347,84.52191,LTE+,2,,29100,240,,,
302,720,29100,9567815,45.418593,-75.6994347,-94,1605974771000,23.8,0.6504393,140.22911,LTE+,2,,29100,240,,,
302,720,29100,9567815,45.4186096,-75.6993231,-81,1605974776000,17.1,6.169404,60.185326,LTE+,2,,29100,240,,,
302,720,29100,9567815,45.4187819,-75.6989227,-94,1605974781000,16.1,7.140637,56.469334,LTE,2,,29100,240,,,
302,720,29100,9567815,45.4192392,-75.6980846,-93,1605974791000,21.4,7.4003553,46.468845,LTE+,2,,29100,240,,,
302,720,29100,9567815,45.4195306,-75.6976639,-107,1605974801000,30.6,2.786421,39.953487,LTE+,3,,29100,240,,,
302,720,29100,9567815,45.4194055,-75.6976545,-101,1605974806000,30.0,0.011325441,137.18419,LTE,3,,29100,240,,,
302,720,29100,9567815,45.4194052,-75.6976327,-102,1605974811000,42.8,0.25613022,91.45448,LTE,3,,29100,240,,,
302,720,29100,9567815,45.4194057,-75.6975933,-107,1605974816442,45.2,0.38255516,89.412926,LTE+,3,,29100,240,,,
302,720,29100,9567815,45.4193727,-75.6975905,-102,1605974826000,27.3,0.30105186,162.22495,LTE+,3,,29100,240,,,
302,720,29100,9567815,45.419358,-75.6975879,-103,1605974831000,24.8,0.35125393,167.56245,LTE,3,,29100,240,,,
302,720,29100,9438792,45.4193273,-75.6975837,-88,1605974836000,24.7,1.6305282,194.88568,LTE,2,,29100,200,,,
302,720,29100,9438792,45.4191883,-75.69735,-95,1605974839318,22.7,2.8705785,138.57057,LTE,2,,29100,200,,,
302,720,29100,9438792,45.4190952,-75.6971353,-93,1605974844336,14.4,1.4045912,99.77242,LTE,2,,29100,200,,,
302,720,29100,9438792,45.4190784,-75.6970061,-91,1605974849367,17.8,0.6252523,12.227187,LTE,2,,29100,200,,,
302,720,29100,9438792,45.4189715,-75.6968309,-95,1605974854429,16.5,4.378251,153.02417,LTE,2,,29100,200,,,
302,720,29100,9751879,45.4184626,-75.6970076,-106,1605974866000,9.6,5.4399805,230.08786,LTE+,3,,29100,261,,,
302,720,29100,9751879,45.4182225,-75.6973236,-114,1605974871000,6.4,7.1113544,215.6922,LTE+,3,,29100,261,,,
302,720,29100,9751831,45.4180379,-75.6976411,-94,1605974876000,9.6,4.9021583,253.01277,LTE,3,,29100,277,,,
302,720,29100,9751831,45.4179244,-75.6982748,-88,1605974886000,10.2,5.619878,204.73755,LTE,3,,29100,277,,,
302,720,29100,9751831,45.4177529,-75.6985189,-86,1605974891000,10.7,2.1383665,248.16734,LTE,3,,29100,277,,,
302,720,29100,9751831,45.4177682,-75.6987489,-92,1605974896000,9.6,1.8054917,250.68513,LTE,3,,29100,277,,,
302,720,29100,9751831,45.4176211,-75.6991495,-96,1605974903657,66.6,4.9292455,234.99574,LTE+,3,,29100,277,,,
302,720,29100,9751831,45.4175117,-75.6994086,-94,1605974911000,8.4,2.204882,238.33679,LTE,3,,29100,277,,,
302,720,29100,9751831,45.4174015,-75.6997692,-76,1605974921000,9.9,1.9561741,233.96652,LTE,3,,29100,277,,,
302,720,29100,9751831,45.4173098,-75.6999852,-101,1605974931000,12.1,2.334633,230.03427,LTE,3,,29100,277,,,
302,720,29100,9567765,45.4171994,-75.7001512,-94,1605974936000,13.9,0.3146254,234.34828,LTE,3,,29100,240,,,
302,720,29100,9567765,45.4170872,-75.7002395,-95,1605974946000,9.6,0.5734984,174.95773,LTE+,2,,29100,240,,,
302,720,29100,9567765,45.417037,-75.7002683,-94,1605974951000,8.6,1.2134922,202.52219,LTE,2,,29100,240,,,
302,720,29100,9567765,45.4170315,-75.7002681,-95,1605974956000,30.4,0.13525179,180.76346,LTE,2,,29100,240,,,
302,720,29100,9567765,45.4170539,-75.7002602,-95,1605974962743,33.2,0.28472194,13.867789,LTE,2,,29100,240,,,
302,720,29100,9567765,45.4170732,-75.7002761,-94,1605974967756,35.6,0.35494587,342.17,LTE,2,,29100,240,,,
302,720,29100,9567765,45.4170832,-75.7002883,-84,1605974973918,70.1,0.25302264,330.46735,LTE,2,,29100,240,,,
302,720,29100,9567765,45.4170805,-75.7002911,-92,1605974979107,72.6,0.012403012,307.17105,LTE,2,,29100,240,,,
302,720,29100,9567765,45.4168697,-75.700648,-104,1605974984124,72.7,3.997852,219.01692,LTE,2,,29100,240,,,
302,720,29100,9751831,45.4167342,-75.7012458,-101,1605974991000,10.2,4.533307,239.36662,LTE+,3,,29100,277,,,
302,720,29100,9751831,45.4166958,-75.7015888,-96,1605974996000,7.8,4.7933373,237.52545,LTE+,3,,29100,277,,,
302,720,29100,9751831,45.416369,-75.7023999,-99,1605975006000,8.6,5.3798423,237.44652,LTE+,3,,29100,277,,,
302,720,29100,9751831,45.4162168,-75.7026764,-98,1605975011000,7.5,1.025011,236.93108,LTE+,4,,29100,277,,,
302,720,29100,9751831,45.416209,-75.7026792,-95,1605975017189,27.5,0.21312949,236.16531,LTE+,3,,29100,277,,,
302,720,29100,9751831,45.416252,-75.7026238,-96,1605975026000,27.9,0.703054,36.495728,LTE+,3,,29100,277,,,
