mcc,mnc,lac,cellid,lat,lon,signal,measured_at,rating,speed,direction,act,ta,psc,tac,pci,sid,nid,bid
302,720,29100,8302919,45.4138067,-75.7072336,-88,1605973444000,25.7,11.41,341.0,LTE+,0,,29100,441,,,
302,720,29100,8302919,45.4142874,-75.7074007,-93,1605973449000,7.5,9.551719,335.21033,LTE+,1,,29100,441,,,
302,720,29100,9752904,45.4150908,-75.7076924,-87,1605973459000,6.4,6.040134,9.626652,LTE+,2,,29100,272,,,
302,720,29100,9752904,45.4155546,-75.7068289,-85,1605973469000,10.7,9.651064,55.533997,LTE+,1,,29100,272,,,
302,720,29100,9752904,45.415814,-75.705705,-85,1605973479000,9.1,9.333184,62.51792,LTE+,1,,29100,272,,,
302,720,29100,9752904,45.4161013,-75.7049086,-95,1605973489000,6.4,2.2460363,60.72335,LTE+,1,,29100,272,,,
302,720,29100,9752904,45.4161586,-75.7047613,-96,1605973495727,30.0,1.5376749,60.818848,LTE+,1,,29100,272,,,
302,720,29100,9752904,45.4161098,-75.704791,-96,1605973504000,16.9,0.24571492,17.829527,LTE+,1,,29100,272,,,
302,720,29100,9752904,45.4160926,-75.7048177,-96,1605973509000,23.3,0.72341686,230.09839,LTE+,1,,29100,272,,,
302,720,29100,9752904,45.4160868,-75.7048461,-90,1605973515821,28.3,0.27655488,257.40424,LTE,,,29100,272,,,
302,720,29100,9752904,45.4161429,-75.7047051,-102,1605973524000,6.4,3.5677123,61.847275,LTE+,1,,29100,272,,,
302,720,29100,9752904,45.416257,-75.7043478,-109,1605973529000,12.9,6.585082,67.939835,LTE+,2,,29100,272,,,
302,720,29100,9752904,45.4164543,-75.7037419,-110,1605973534000,20.4,8.518275,60.532574,LTE+,2,,29100,272,,,
302,720,29100,9752903,45.4165941,-75.7031756,-100,1605973538058,17.3,0.0,0.0,LTE+,2,,29100,264,,,
302,720,29100,9752903,45.4169314,-75.7028425,-105,1605973549000,8.6,8.601966,43.3707,LTE+,2,,29100,264,,,
302,720,29100,9567816,45.4176578,-75.7018018,-104,1605973559000,11.8,9.38558,50.254593,LTE+,2,,29100,248,,,
302,720,29100,9567816,45.4176948,-75.7013278,-104,1605973569000,12.9,2.0637429,90.8162,LTE+,2,,29100,248,,,
302,720,29100,9567816,45.4176646,-75.7013276,-108,1605973574993,35.2,0.068949156,293.3288,LTE+,2,,29100,248,,,
302,720,29100,9567816,45.4176936,-75.7014499,-107,1605973580216,25.5,1.3174579,288.0992,LTE+,3,,29100,248,,,
302,720,29100,9567816,45.4176753,-75.7013849,-108,1605973589000,19.8,0.76258236,92.91015,LTE+,2,,29100,248,,,
302,720,29100,9567816,45.4176416,-75.7013055,-106,1605973596806,69.7,0.7573264,121.28352,LTE+,2,,29100,248,,,
302,720,29100,9567816,45.4176766,-75.7011623,-102,1605973604000,11.8,5.041684,51.91186,LTE+,2,,29100,248,,,
302,720,29100,9567815,45.4181428,-75.7001277,-97,1605973614000,15.5,9.263448,59.6283,LTE+,3,,29100,240,,,
302,720,29100,9567815,45.4185636,-75.6990795,-90,1605973624000,12.9,8.63345,57.670887,LTE+,3,,29100,240,,,
302,720,29100,9567815,45.4189862,-75.6980798,-94,1605973634000,12.9,9.244639,58.32375,LTE,2,,29100,240,,,
302,720,29100,9567815,45.4191312,-75.6975667,-97,1605973639000,7.5,5.6908574,65.65042,LTE,3,,29100,240,,,
302,720,29100,9567815,45.4192273,-75.6976825,-103,1605973649000,7.5,0.2255295,259.5479,LTE+,3,,29100,240,,,
302,720,29100,9567815,45.4191928,-75.6976431,-103,1605973654000,7.5,0.30868638,128.24141,LTE+,3,,29100,240,,,
302,720,29100,9567815,45.4191863,-75.6976088,-103,1605973659106,16.2,0.34035632,112.70269,LTE+,3,,29100,240,,,
302,720,29100,9567815,45.419191,-75.6976244,-103,1605973669000,5.4,0.26879537,1.3677034,LTE+,3,,29100,240,,,
302,720,29100,9567815,45.4191743,-75.6976191,-103,1605973674000,7.5,0.3750041,167.36623,LTE+,3,,29100,240,,,
302,720,29100,9438792,45.4191429,-75.6974106,-92,1605973681959,73.8,4.5767226,100.00721,LTE,1,,29100,200,,,
302,720,29100,9438792,45.419125,-75.6971807,-92,1605973689000,17.2,5.0155487,144.81248,LTE,1,,29100,200,,,
302,720,29100,9438792,45.4188987,-75.6967584,-92,1605973699000,13.9,2.3408985,149.14949,LTE,1,,29100,200,,,
302,720,29100,9438792,45.4187116,-75.6965869,-92,1605973704000,7.5,3.9784822,177.81706,LTE,1,,29100,200,,,
302,720,29100,9438792,45.4181711,-75.6972889,-92,1605973714000,12.3,9.089353,215.525,LTE,1,,29100,200,,,
302,720,29100,9438792,45.4178662,-75.6976862,-92,1605973719000,12.9,5.667208,217.52391,LTE,1,,29100,200,,,
302,720,29100,9438792,45.41773,-75.6982221,-92,1605973729000,12.9,7.3649216,232.22285,LTE,1,,29100,200,,,
302,720,29100,9438792,45.4174952,-75.6991706,-92,1605973739000,19.3,6.462005,247.21999,LTE,1,,29100,200,,,
302,720,29100,9438792,45.4174653,-75.6995387,-92,1605973744000,11.8,4.8813167,239.88736,LTE,1,,29100,200,,,
302,720,29100,9438792,45.4171639,-75.7000766,-92,1605973754000,17.2,6.0210156,222.79553,LTE,1,,29100,200,,,
302,720,29100,9567765,45.4169734,-75.7004495,-93,1605973764000,19.4,3.743407,237.39503,LTE,3,,29100,240,,,
302,720,29100,9567765,45.4169372,-75.7005859,-83,1605973769000,20.8,4.6418695,237.0759,LTE,2,,29100,240,,,
302,720,29100,9567765,45.4167531,-75.7009723,-105,1605973774000,17.2,7.8945155,232.15596,LTE+,2,,29100,240,,,
302,720,29100,9751831,45.4165558,-75.7014537,-94,1605973779000,15.0,4.609009,238.17844,LTE+,3,,29100,277,,,
302,720,29100,9751831,45.4163933,-75.7022448,-91,1605973789000,9.6,6.669459,240.78981,LTE+,3,,29100,277,,,
302,720,29100,9751831,45.4162776,-75.7025612,-98,1605973794000,6.4,2.7178087,242.55058,LTE+,3,,29100,277,,,
302,720,29100,9751831,45.4162783,-75.7026774,-98,1605973800158,24.1,1.3026799,259.6153,LTE+,4,,29100,277,,,
302,720,29100,9751831,45.4162443,-75.7026509,-97,1605973805173,35.1,1.2391284,205.24599,LTE+,4,,29100,277,,,
302,720,29100,9751831,45.4162955,-75.7026917,-98,1605973814000,19.1,0.76973206,278.836,LTE+,3,,29100,277,,,
