mcc,mnc,lac,cellid,lat,lon,signal,measured_at,rating,speed,direction,act,ta,psc,tac,pci,sid,nid,bid
302,720,29100,9751830,45.4130222,-75.6979319,-86,1598796852000,12.9,4.0630136,64.19865,LTE+,1,,29100,269,,,
302,720,29100,9751830,45.4130864,-75.6976594,-95,1598796859843,36.1,0.4034211,75.24512,LTE+,1,,29100,269,,,
302,720,29100,9751830,45.4130839,-75.6975943,-99,1598796864854,27.2,0.19133025,69.16592,LTE+,1,,29100,269,,,
302,720,29100,9751830,45.4131106,-75.6975896,-96,1598796869871,29.8,0.39749107,25.012072,LTE+,1,,29100,269,,,
302,720,29100,9751830,45.4131086,-75.6975391,-98,1598796877000,23.2,0.6206448,85.15083,LTE+,1,,29100,269,,,
302,720,29100,9751830,45.4131358,-75.6975255,-98,1598796885026,29.7,0.20576404,12.668725,LTE+,1,,29100,269,,,
302,720,29100,9751830,45.4131595,-75.6975033,-99,1598796892000,7.5,0.38920185,28.153643,LTE+,0,,29100,269,,,
302,720,29100,9751830,45.4131295,-75.6975059,-95,1598796902000,5.9,0.09591115,206.075,LTE+,1,,29100,269,,,
302,720,29100,9751830,45.4132034,-75.6973855,-92,1598796907000,18.4,5.9409556,48.057804,LTE+,2,,29100,269,,,
302,720,29100,9751830,45.4133569,-75.696929,-85,1598796912000,6.4,6.8281536,57.07063,LTE+,1,,29100,269,,,
302,720,29100,9751829,45.413647,-75.6961987,-91,1598796922000,8.6,4.7788687,58.21617,LTE+,1,,29100,261,,,
302,720,29100,9751829,45.4139132,-75.6956996,-84,1598796932000,10.7,5.2115893,56.975857,LTE+,1,,29100,261,,,
302,720,29100,9751829,45.4139652,-75.6954229,-97,1598796942000,10.2,0.34123635,95.41609,LTE+,2,,29100,261,,,
302,720,29100,9751829,45.4138605,-75.6953701,-98,1598796947000,30.4,2.6800022,161.07057,LTE+,1,,29100,261,,,
302,720,29100,9751829,45.4138599,-75.6953659,-92,1598796952000,34.2,0.26086208,148.42708,LTE+,2,,29100,261,,,
302,720,29100,9751829,45.4138931,-75.6955276,-92,1598796959201,32.8,1.4091252,284.32312,LTE+,1,,29100,261,,,
302,720,29100,9751829,45.4139401,-75.6955008,-92,1598796964290,29.1,0.30071625,326.10297,LTE+,2,,29100,261,,,
302,720,29100,9751829,45.4140011,-75.6955024,-92,1598796969338,29.4,1.0206354,340.68924,LTE+,1,,29100,261,,,
302,720,29100,9751829,45.4141204,-75.6954065,-92,1598796974352,27.5,2.6877835,28.848272,LTE+,1,,29100,261,,,
302,720,29100,9751829,45.4143775,-75.694507,-90,1598796982000,4.6,8.672524,59.185734,LTE+,2,,29100,261,,,
302,720,29100,9751829,45.4145809,-75.6940411,-88,1598796987000,3.9,6.95656,59.032776,LTE+,2,,29100,261,,,
302,720,29100,9751829,45.4147315,-75.6936141,-92,1598796992000,5.4,7.73662,60.05392,LTE+,3,,29100,261,,,
302,720,29100,9751829,45.414832,-75.6933103,-92,1598796997000,5.4,2.3242939,63.94318,LTE+,3,,29100,261,,,
302,720,29100,9562135,45.4148722,-75.6931842,-79,1598797004155,26.1,1.6083733,64.84168,LTE+,3,,29100,301,,,
302,720,29100,9562135,45.4145516,-75.6928915,-77,1598797012000,7.5,6.090041,148.76552,LTE+,3,,29100,301,,,
302,720,29100,9562135,45.4142506,-75.6926481,-81,1598797017000,8.6,8.024169,153.64014,LTE+,3,,29100,301,,,
302,720,29100,9751829,45.413927,-75.6923324,-83,1598797022000,8.6,9.11192,147.067,LTE+,2,,29100,261,,,
302,720,29100,9751829,45.4132522,-75.6918272,-89,1598797032000,8.6,2.559021,149.0058,LTE,3,,29100,261,,,
302,720,29100,9562134,45.4132073,-75.6917714,-85,1598797038636,27.1,0.52733254,146.44167,LTE+,2,,29100,293,,,
302,720,29100,9243651,45.4131976,-75.6918182,-78,1598797047000,12.9,0.2550207,147.84425,LTE+,2,,29100,301,,,
302,720,29100,9243651,45.4131876,-75.6917667,-69,1598797054290,31.5,1.4126548,140.40036,LTE+,2,,29100,301,,,
302,720,29100,9243651,45.412968,-75.6917787,-75,1598797062000,31.7,6.910443,235.23933,LTE+,1,,29100,301,,,
302,720,29100,9243651,45.4127526,-75.6922965,-79,1598797067000,6.4,9.655645,241.74529,LTE+,2,,29100,301,,,
302,720,29100,9238530,45.4123676,-75.6933349,-84,1598797077000,11.8,9.677172,238.10497,LTE+,3,,29100,269,,,
302,720,29100,9238530,45.4121141,-75.6938907,-87,1598797082000,9.6,10.039981,238.93155,LTE+,2,,29100,269,,,
302,720,29100,9238530,45.4118702,-75.6944837,-89,1598797087000,7.5,10.508198,239.96191,LTE+,3,,29100,269,,,
302,720,29100,9238530,45.4114688,-75.6955533,-93,1598797097000,5.9,5.686249,241.13521,LTE+,2,,29100,269,,,
302,720,29100,9238530,45.4114419,-75.6956864,-84,1598797102000,6.4,0.5395418,247.77522,LTE+,3,,29100,269,,,
302,720,29100,9238530,45.4114332,-75.6956589,-84,1598797107000,7.5,0.16635047,239.47934,LTE+,3,,29100,269,,,
302,720,29100,9238530,45.4114435,-75.6956687,-87,1598797113056,27.6,0.17499393,242.55853,LTE+,3,,29100,269,,,
302,720,29100,9238530,45.4115262,-75.6956193,-86,1598797119169,26.2,1.3864825,22.092783,LTE+,3,,29100,269,,,
